it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
104000 2.099515E-03 1.532001E-08 4.289389E+03 8.556203E-01 3.452386E+09 9.886358E+01 3.494333E+01 -7.975366E-02 1.054034E-01  7.800682E+21 5.492184E+00 2.737851E-02 2.737851E-02 -1.889167E+26
105000 2.110934E-03 1.512993E-08 4.289380E+03 8.589287E-01 3.415638E+09 9.895944E+01 3.501116E+01 -7.975128E-02 1.087704E-01  7.800565E+21 5.492166E+00 2.737851E-02 2.737851E-02 -1.889165E+26
106000 2.122211E-03 1.494177E-08 4.289370E+03 8.621746E-01 3.379057E+09 9.905695E+01 3.507860E+01 -7.974879E-02 1.122694E-01  7.800450E+21 5.492147E+00 2.737851E-02 2.737851E-02 -1.889163E+26
107000 2.133347E-03 1.475552E-08 4.289360E+03 8.653585E-01 3.342650E+09 9.915613E+01 3.514572E+01 -7.974618E-02 1.159057E-01  7.800336E+21 5.492128E+00 2.737851E-02 2.737851E-02 -1.889161E+26
108000 2.144344E-03 1.457119E-08 4.289351E+03 8.684808E-01 3.306425E+09 9.925699E+01 3.521260E+01 -7.974347E-02 1.196848E-01  7.800224E+21 5.492110E+00 2.737851E-02 2.737851E-02 -1.889159E+26
109000 2.155204E-03 1.438877E-08 4.289341E+03 8.715422E-01 3.270388E+09 9.935956E+01 3.527931E+01 -7.974063E-02 1.236123E-01  7.800113E+21 5.492092E+00 2.737851E-02 2.737851E-02 -1.889157E+26
110000 2.165928E-03 1.420827E-08 4.289332E+03 8.745433E-01 3.234547E+09 9.946386E+01 3.534592E+01 -7.973768E-02 1.276941E-01  7.800003E+21 5.492074E+00 2.737851E-02 2.737851E-02 -1.889155E+26
111000 2.176517E-03 1.402967E-08 4.289323E+03 8.774847E-01 3.198908E+09 9.956990E+01 3.541251E+01 -7.973460E-02 1.319365E-01  7.799895E+21 5.492057E+00 2.737851E-02 2.737851E-02 -1.889153E+26
112000 2.186973E-03 1.385298E-08 4.289314E+03 8.803671E-01 3.163476E+09 9.967771E+01 3.547915E+01 -7.973141E-02 1.363458E-01  7.799788E+21 5.492039E+00 2.737851E-02 2.737851E-02 -1.889151E+26
113000 2.197297E-03 1.367819E-08 4.289305E+03 8.831911E-01 3.128259E+09 9.978730E+01 3.554592E+01 -7.972809E-02 1.409287E-01  7.799682E+21 5.492022E+00 2.737851E-02 2.737851E-02 -1.889149E+26
